pivot_ID	Item_Name	Location	in_evidence	in_evidence_description	storytelling_path	storytelling_path_description	Type	Dispute	Note	Date	Year	Period_categorisation	Alpinist	Guide	Nationality	Expedition_members	Fonti_relazionate_membri	Fonti_primarie	Altri_riferimenti	Fonti	source
item_209	Prima ascensione: Klein Fiescherhorn	Klein Fiescherhorn	FALSE		Golden age of alpinism		Prima ascensione			1864	1864	golden age	Edmund von Fellenberg	Peter Inäbit, Ulrich Kaufmann, Peter Kaufmann	Austro-German alpine expedition	Edmund von Fellenberg, Peter Inäbit, Ulrich Kaufmann, Peter Kaufmann					Wikipedia
item_210	Prima ascensione: Picco Gugliermina	Picco Gugliermina	FALSE				Prima ascensione			24/08/1914	1914	post	Giovanni Battista Gugliermina, Francesco Ravelli		Italian alpine expedition	Giovanni Battista Gugliermina, Francesco Ravelli					Wikipedia
item_211	Prima ascensione: Picco Luigi Amedeo	Picco Luigi Amedeo	FALSE				Prima ascensione			20/07/1901	1901	post	Giovanni Battista Gugliermina, Giuseppe Fortunato Gugliermina	Joseph Brocherel	Italian alpine expedition	Giovanni Battista Gugliermina, Giuseppe Fortunato Gugliermina, Joseph Brocherel					Wikipedia
item_212	Prima ascensione: Picco Muzio	Picco Muzio	FALSE				Prima ascensione			04/09/1953	1953	post	Luigi Carrel	Italo Muzio, l’Abbé Louis Maquignaz	Italian alpine expedition	Luigi Carrel, Italo Muzio, l’Abbé Louis Maquignaz					Wikipedia
item_213	Prima ascensione: Punta di Valle	Punta di Valle	FALSE				Prima ascensione			1878	1878	silver age	Rudolf Seyerlen, Stephan Kirchler		Austro-German alpine expedition	Rudolf Seyerlen, Stephan Kirchler					Wikipedia
item_214	Prima ascensione: Punta Nordend	Punta Nordend	FALSE		Golden age of alpinism		Prima ascensione			26/08/1861	1861	golden age	Thomas Fowell Buxton, Edward North Buxton, John Jeremy Cowell, Michel-Clément Payot		British alpine expedition	Thomas Fowell Buxton, Edward North Buxton, John Jeremy Cowell, Michel-Clément Payot					Wikipedia
item_215	Prima ascensione: Le Pavé	Le Pavé	FALSE		Silver age of alpinism		Prima ascensione			19/07/1879	1879	silver age	William Auguste Coolidge	Christian Almer padre e figli	British alpine expedition	William Auguste Coolidge, Christian Almer padre e figli					Wikipedia
item_216	Prima ascensione: Mont Ventoux	Mont Ventoux	FALSE				Prima ascensione			1336	1336	proto-alpinism	Francesco Petrarca		Italian alpine expedition	Francesco Petrarca					Wikipedia
item_217	Prima ascensione: Montagne des Agneaux	Montagne des Agneaux	FALSE		Silver age of alpinism		Prima ascensione			17/07/1873	1873	silver age	William Auguste Coolidge	Christian Almere Christian Roth	British alpine expedition	William Auguste Coolidge, Christian Almere Christian Roth					Wikipedia
item_218	Prima ascensione: Pizzo Coca	Pizzo Coca	FALSE		Silver age of alpinism		Prima ascensione			01/07/1877	1877	silver age	Antonio Baroni		Italian alpine expedition	Antonio Baroni				[1]	Wikipedia
item_219	Prima ascensione: Pizzo del Diavolo della Malgina	Pizzo del Diavolo della Malgina	FALSE				Prima ascensione			1 settembre 1876[1]	1876	silver age	Emilio Torri, Antonio Baroni		Italian alpine expedition	Emilio Torri, Antonio Baroni					Wikipedia
item_220	Prima ascensione: Pizzo Recastello	Pizzo Recastello	FALSE		Silver age of alpinism		Prima ascensione			04/09/1876	1876	silver age	Antonio Baroni, Emilio Torri		Italian alpine expedition	Antonio Baroni, Emilio Torri				[1]	Wikipedia
item_221	Prima ascensione: Punta Budden (Alpi Graie)	Punta Budden (Alpi Graie)	FALSE				Prima ascensione			05/08/1885	1885	post	George Yeld	Séraphin Henry, Joseph-Antoine Jeantet	British alpine expedition	George Yeld, Séraphin Henry, Joseph-Antoine Jeantet				[1]	Wikipedia
item_222	Prima ascensione: Punta Tersiva	Punta Tersiva	FALSE				Prima ascensione			23/08/1842	1842	proto-alpinism	Pierre-Balthazar Chamonin		Franco-Swiss alpine expedition	Pierre-Balthazar Chamonin					Wikipedia
item_223	Prima ascensione: Piramide Vincent	Piramide Vincent	FALSE				Prima ascensione			05/08/1819	1819	proto-alpinism	Nicolas Vincent, Joseph Vincent		Franco-Swiss alpine expedition	Nicolas Vincent, Joseph Vincent				[1]	Wikipedia
item_224	Prima ascensione: Weissmies	Weissmies	FALSE		Golden age of alpinism		Prima ascensione			25 Aug 1855	1855	golden age	Jakob Christian Häusser, Peter Josef Zurbriggen		Austro-German alpine expedition	Jakob Christian Häusser, Peter Josef Zurbriggen				Helmut Dumler and Willi P. Burkhardt, The High Mountains of the Alps, London: Diadem, 1994, page 62	Wikipedia, Wikipedia Table
item_225	Prima ascensione: Monte Disgrazia	Monte Disgrazia	FALSE		Golden age of alpinism		Prima ascensione			24/08/1862	1862	golden age	Leslie Stephen, Edward Shirley Kennedy, Melchior Anderegg, Thomas Cox		British alpine expedition	Leslie Stephen, Edward Shirley Kennedy, Melchior Anderegg, Thomas Cox				Studer, Vol 3, pp. 206-8	Wikipedia, Wikipedia Table
item_226	Prima ascensione: Aiguille du Plat de la Selle	Aiguille du Plat de la Selle	FALSE		Silver age of alpinism		Prima ascensione			28/06/1876	1876	silver age	Henri Cordier	Jakob Anderegg, Andreas Maurer	Franco-Swiss alpine expedition	Henri Cordier, Jakob Anderegg, Andreas Maurer					Wikipedia
item_227	Prima ascensione: Becco di Mezzodì	Becco di Mezzodì	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			05/07/1872	1872	silver age	Santo Siorpaes, William Edward Utterson-Kelso		British alpine expedition	Santo Siorpaes, William Edward Utterson-Kelso					Wikipedia
item_228	Prima ascensione: Brec de Chambeyron	Brec de Chambeyron	FALSE				Prima ascensione			20/06/1878	1878	silver age	Paul Agnel, Joseph Risoul		Franco-Swiss alpine expedition	Paul Agnel, Joseph Risoul					Wikipedia
item_229	Prima ascensione: Breithorn (Lauterbrunnen)	Breithorn (Lauterbrunnen)	FALSE		Silver age of alpinism		Prima ascensione			31/07/1865	1865	golden age	Edmund von Fellenberg	Johann Bischoff, Peter Egger, Peter Inäbnit, Peter Michel from Lauterbrunnen and Grindelwald 	Austro-German alpine expedition	Edmund von Fellenberg, Johann Bischoff, Peter Egger, Peter Inäbnit, Peter Michel from Lauterbrunnen and Grindelwald 					Wikipedia
item_230	Prima ascensione: Campanile Basso	Campanile Basso	FALSE				Prima ascensione			18/08/1899	1899	post	Otto Ampferer, Karl Berger		Austro-German alpine expedition	Otto Ampferer, Karl Berger				Ewald Weiss, Campanile Basso/Guglia di Brenta, 100 Jahre Alpingeschichte am "Welträtsel am Stein", 1999	Wikipedia, Wikipedia Table
item_231	Prima ascensione: Fletschhorn	Fletschhorn	FALSE		Golden age of alpinism		Prima ascensione			08/08/1854	1854	golden age	Michael Amherdt	Johannes Zumkemmi, Friedrich Clause	Franco-Swiss alpine expedition	Michael Amherdt, Johannes Zumkemmi, Friedrich Clause					Wikipedia
item_232	Prima ascensione: Galenstock	Galenstock	FALSE				Prima ascensione			18/08/1845	1845	proto-alpinism	Eduard Desor senior, Eduard Desor junior, Daniel Dollfus-Ausset	H. Währen, Melchior Bannholzer, P. Brigger, H. Jaun	Franco-Swiss alpine expedition	Eduard Desor senior, Eduard Desor junior, Daniel Dollfus-Ausset, H. Währen, Melchior Bannholzer, P. Brigger, H. Jaun					Wikipedia
item_233	Prima ascensione: Grünhorn	Grünhorn	FALSE		Silver age of alpinism		Prima ascensione			07/08/1865	1865	golden age	Edmund von Fellenberg	Peter Michel, Peter Egger, Peter Inäbnit	Austro-German alpine expedition	Edmund von Fellenberg, Peter Michel, Peter Egger, Peter Inäbnit					Wikipedia
item_234	Prima ascensione: Mont Blanc du Tacul	Mont Blanc du Tacul	FALSE		Golden age of alpinism		Prima ascensione			08/08/1855	1855	golden age	Charles Hudson		British alpine expedition	Charles Hudson					Wikipedia
item_235	Prima ascensione: Punta Rossa della Grivola	Punta Rossa della Grivola	FALSE		Golden age of alpinism		Prima ascensione			1864	1864	golden age	Hugh de Fellenberg Montgomery, Sedley Taylor, Johann Tannler		British alpine expedition	Hugh de Fellenberg Montgomery, Sedley Taylor, Johann Tannler					Wikipedia
item_236	Prima ascensione: Rimpfischhorn	Rimpfischhorn	FALSE		Golden age of alpinism		Prima ascensione			09/09/1859	1859	golden age	Leslie Stephen, Robert Liveing	Melchior Anderegg, Johannes Zumtaugwald	British alpine expedition	Leslie Stephen, Robert Liveing, Melchior Anderegg, Johannes Zumtaugwald				Wolfgang Pusch, Helmut Dumler, Willi P. Burkhardt, Viertausender der Alpen, Bergverlag Rother GmbH, 2013, p. 103	Wikipedia, Wikipedia Table
item_237	Prima ascensione: Cimon della Pala	Cimon della Pala	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			03/06/1870	1870	silver age	Edward Robson Whitwell, Santo Siorpaes, Christian Lauener		British alpine expedition	Edward Robson Whitwell, Santo Siorpaes, Christian Lauener					Wikipedia
item_238	Prima ascensione: Becca di Moncorvé	Becca di Moncorvé	FALSE				Prima ascensione			12/08/1885	1885	post	Luigi Vaccarone		Italian alpine expedition	Luigi Vaccarone					Wikipedia
item_239	Prima ascensione: Levanna Occidentale	Levanna Occidentale	FALSE		Golden age of alpinism		Prima ascensione			1857	1857	golden age	Antonio Tonini		Italian alpine expedition	Antonio Tonini					Wikipedia
item_240	Prima ascensione: Wildstrubel	Wildstrubel	FALSE		Golden age of alpinism		Prima ascensione			11/09/1858	1858	golden age	Leslie Stephen, Thomas Woodbine Hinchliff	Melchior Anderegg	British alpine expedition	Leslie Stephen, Thomas Woodbine Hinchliff, Melchior Anderegg					Wikipedia
item_241	Prima ascensione: Piz Popena	Piz Popena	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			16/06/1870	1870	silver age	Santo Siorpaes, Christian Lauener, Edwards Robson Whitwell		British alpine expedition	Santo Siorpaes, Christian Lauener, Edwards Robson Whitwell					Wikipedia
item_242	Prima ascensione: Alphubel	Alphubel	FALSE		Golden age of alpinism		Prima ascensione			09/08/1860	1860	golden age	Leslie Stephen, Thomas Woodbine Hinchliff	Melchior Anderegg, Peter Perren	British alpine expedition	Leslie Stephen, Thomas Woodbine Hinchliff, Melchior Anderegg, Peter Perren					Wikipedia
item_243	Prima ascensione: Pioda di Sciora	Pioda di Sciora	FALSE				Prima ascensione			12/07/1891	1891	post	Anton von Rydzewski	Mansueto Barbaria, Christian Klucker	International / mixed expedition	Anton von Rydzewski, Mansueto Barbaria, Christian Klucker					Wikipedia
item_244	Prima ascensione: Cima di Moia	Cima di Moia	FALSE		Golden age of alpinism		Prima ascensione			1863	1863	golden age	Karl von Sonklar		Austro-German alpine expedition	Karl von Sonklar					Wikipedia
item_245	Ipotesi sulla prima ascensione: Pizzo Tambò	Pizzo Tambò	FALSE				Ipotesi sulla prima ascensione	Conflicting Hypothesis		1828	1828	proto-alpinism	Johann Jakob Sulzberger		Franco-Swiss alpine expedition	Johann Jakob Sulzberger				Paul Caminada, Pioniere der Alpentopographie: die Geschichte der Schweizer Kartenkunst, AS Verlag, 2003. Page 96	Wikipedia Table
item_246	Ipotesi sulla prima ascensione: Pizzo Tambò	Pizzo Tambò	FALSE		Golden age of alpinism		Ipotesi sulla prima ascensione	Conflicting Hypothesis		01/07/1859	1859	golden age	Johann Jacob Weilenmann		Austro-German alpine expedition	Johann Jacob Weilenmann					Wikipedia
item_247	Prima ascensione: Cima di Ghez	Cima di Ghez	FALSE				Prima ascensione			non definita		proto-alpinism	Unknown hunters			Unknown hunters					Wikipedia
item_248	Ipotesi sulla prima ascensione: Mangart	Mangart	FALSE				Ipotesi sulla prima ascensione	Conflicting Hypothesis		Jul 1786	1786	proto-alpinism	Franz Xaver von Wulfen		Austro-German alpine expedition	Franz Xaver von Wulfen				Klemun, Marianne (2000). Mit Madame Sonne konferieren: die Grossglockner-Expeditionen 1799 und 1800. Kärntner Landesarchiv. p. 77. ISBN 9783900531478. Retrieved 2014-07-26.	Wikipedia Table
item_249	Ipotesi sulla prima ascensione: Mangart	Mangart	FALSE				Ipotesi sulla prima ascensione	Conflicting Hypothesis		1794	1794	proto-alpinism	Franz von Hohenwart		Austro-German alpine expedition	Franz von Hohenwart					Wikipedia
item_250	Prima ascensione: Monte Stavello	Monte Stavello	FALSE				Prima ascensione			Non documentata		proto-alpinism	Unknown			Unknown					Wikipedia
item_251	Prima ascensione: Cima Monfret	Cima Monfret	FALSE				Prima ascensione			21/07/1884	1884	post	William Auguste Coolidge	Christian Almer padre e figlio	British alpine expedition	William Auguste Coolidge, Christian Almer padre e figlio				Giulio Berutto e Lino Fornelli, Alpi Graie Meridionali, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1980.	Wikipedia
item_252	Prima ascensione: Punta Elena	Punta Elena	FALSE				Prima ascensione			22/08/1898	1898	post	Luigi Amedeo di Savoia-Aosta	Joseph Petigax, Laurent Croux, Félix Ollier	Italian alpine expedition	Luigi Amedeo di Savoia-Aosta, Joseph Petigax, Laurent Croux, Félix Ollier					Wikipedia
item_253	Prima ascensione: Punta Margherita (Grandes Jorasses)	Punta Margherita (Grandes Jorasses)	FALSE				Prima ascensione			22/08/1898	1898	post	Luigi Amedeo di Savoia-Aosta	Joseph Petigax, Laurent Croux, Félix Ollier	Italian alpine expedition	Luigi Amedeo di Savoia-Aosta, Joseph Petigax, Laurent Croux, Félix Ollier					Wikipedia
item_254	Prima ascensione: Monte Cavallo (Dolomiti Orientali di Badia)	Monte Cavallo (Dolomiti Orientali di Badia)	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione		1° salita spigolo ovest	1953	1953	post	Georges Livanos	Robert Gabriel	Franco-Swiss alpine expedition	Georges Livanos, Robert Gabriel					Wikipedia
item_255	Prima ascensione: Rocca dell'Abisso	Rocca dell'Abisso	FALSE				Prima ascensione			1832	1832	proto-alpinism	Lorenzo Pareto	portatore	Italian alpine expedition	Lorenzo Pareto, portatore					Wikipedia
item_256	Prima ascensione: Roda di Vaèl	Roda di Vaèl	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione		Parete O – Via Dibona	11/08/1908	1908	post	Angelo Dibona, Agostino Verzi, Edward Broome, W. Corning		International / mixed expedition	Angelo Dibona, Agostino Verzi, Edward Broome, W. Corning				[1]	Wikipedia
item_257	Prima ascensione: Sass Rigais	Sass Rigais	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			04/07/1878	1878	silver age	Eduard Niglutsch, Bruno Wagner, Giorgio Bernard, Battista Bernard		Austro-German alpine expedition	Eduard Niglutsch, Bruno Wagner, Giorgio Bernard, Battista Bernard					Wikipedia
item_258	Prima ascensione: Sasso di Santa Croce	Sasso di Santa Croce	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione		1° salita spigolo ovest	1953	1953	post	Georges Livanos	Robert Gabriel	Franco-Swiss alpine expedition	Georges Livanos, Robert Gabriel					Wikipedia
item_259	Prima ascensione: Torri del Vajolet	Torri del Vajolet	FALSE		Prime Ascensioni sulle Dolomiti		Prima ascensione			28/08/1882	1882	silver age	Luigi Bernard, Gottfried Merzbacher		Austro-German alpine expedition	Luigi Bernard, Gottfried Merzbacher					Wikipedia
item_260	Prima ascensione: Monte Scaletta	Monte Scaletta	FALSE				Prima ascensione			1830	1830	proto-alpinism	capitano Luigi Fecia di Cossato		Italian alpine expedition	capitano Luigi Fecia di Cossato					Wikipedia
item_261	Prima ascensione: Monte Tenibres	Monte Tenibres	FALSE				Prima ascensione			1836	1836	proto-alpinism	capitano Luigi Fecia di Cossato		Italian alpine expedition	capitano Luigi Fecia di Cossato					Wikipedia
item_262	Prima ascensione: Pelvo d'Elva	Pelvo d'Elva	FALSE				Prima ascensione			1836	1836	proto-alpinism	capitano Luigi Fecia di Cossato		Italian alpine expedition	capitano Luigi Fecia di Cossato					Wikipedia
item_263	Prima ascensione: Punta Cornour	Punta Cornour	FALSE				Prima ascensione			1836	1836	proto-alpinism	capitano Luigi Fecia di Cossato		Italian alpine expedition	capitano Luigi Fecia di Cossato				[1]	Wikipedia
item_264	Prima ascensione: Punta Rognosa di Sestriere	Punta Rognosa di Sestriere	FALSE				Prima ascensione			1836	1836	proto-alpinism	capitano Luigi Fecia di Cossato		Italian alpine expedition	capitano Luigi Fecia di Cossato					Wikipedia
item_265	Prima ascensione: Blümlisalp	Blümlisalp	FALSE		Golden age of alpinism		Prima ascensione			27/08/1860	1860	golden age	Leslie Stephen, Melchior Anderegg, Robert Liveing, Fritz Ogi, P. Simond, J. K. Stone		British alpine expedition	Leslie Stephen, Melchior Anderegg, Robert Liveing, Fritz Ogi, P. Simond, J. K. Stone					Wikipedia
item_266	Prima ascensione: Monte Dom	Monte Dom	FALSE		Golden age of alpinism		Prima ascensione			11/09/1858	1858	golden age	John Llewelyn-Davies, Johannes Zumtaugwald, Johann Kronig, Hieronymous Brantschen		British alpine expedition	John Llewelyn-Davies, Johannes Zumtaugwald, Johann Kronig, Hieronymous Brantschen				Studer, Vol 2, pp. 117-9	Wikipedia, Wikipedia Table
item_267	Prima ascensione: Grand Flambeau	Grand Flambeau	FALSE		Silver age of alpinism		Prima ascensione			20/07/1866	1866	silver age	Henri Cordier, Jakob Anderegg, Kaspar Maurer		Franco-Swiss alpine expedition	Henri Cordier, Jakob Anderegg, Kaspar Maurer					Wikipedia
item_268	Prima ascensione: Sass Maor	Sass Maor	FALSE		Silver age of alpinism, Prime Ascensioni sulle Dolomiti		Prima ascensione			04/09/1875	1875	silver age	H. A. Beachcroft, Charles Comyns Tucker, François Devouassoud	Giovanni Battista Della Santa	British alpine expedition	H. A. Beachcroft, Charles Comyns Tucker, François Devouassoud, Giovanni Battista Della Santa		<iframe src="https://caisidoc.cai.it:443/opac/detail/badge/mnmt:catalog:108926?height=250&showabstract=0&coversize=normal" frameborder="0" width="600" height="250"></iframe>			Wikipedia
item_269	Prima ascensione: Aiguille Blanche de Peuterey	Aiguille Blanche de Peuterey	FALSE				Prima ascensione			31/07/1885	1885	post	Émile Rey, Ambros Supersaxo, Alois Andenmatten, Henry Seymour King		International / mixed expedition	Émile Rey, Ambros Supersaxo, Alois Andenmatten, Henry Seymour King					Wikipedia, Wikipedia Table
item_270	Prima ascensione: Monte Cevedale	Monte Cevedale	FALSE		Silver age of alpinism		Prima ascensione			07/09/1865	1865	golden age	Julius von Payer, Johann Pinggera, J. Reinstadler		Austro-German alpine expedition	Julius von Payer, Johann Pinggera, J. Reinstadler					Wikipedia
item_271	Prima ascensione: Testa del Rutor	Testa del Rutor	FALSE		Golden age of alpinism		Prima ascensione			16/08/1858	1858	golden age	Gottlieb Samuel Studer, Johann Jakob Weilenmann, B. Weilenmann	Jean-Baptiste Frassy di Valgrisenche	Austro-German alpine expedition	Gottlieb Samuel Studer, Johann Jakob Weilenmann, B. Weilenmann, Jean-Baptiste Frassy di Valgrisenche				Alessandro Giorgetta, Alpi Graie Centrali, Guida dei Monti d'Italia, Milano, Club Alpino Italiano e Touring Club Italiano, 1985. [p. 211]	Wikipedia
